,id,home,away,exhibition,season,variable,change
18221,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,a_out3,RADAMEL FALCAO GARCIA ZARATE 72
20171,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,a_out4,MARCELO JOSEMIR SARACCHI PINTOS 59.dk
21639,189,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2018/19,h_in0,SONER AYDOĞDU 90+2
22057,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_in0,MEHMET TOPAL 83
22121,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_in0,KERİM FREİ 81
22717,1267,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2016/17,h_in0,JOSEPH LARWEH ATTAMAH 87
22962,1512,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2017/18,h_in0,HAKAN ÖZMERT 77
23099,1649,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2015/16,h_in0,SOKOL CİKALLESHİ 70
23589,189,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2018/19,h_in1,SHEYI EMMANUEL ADEBAYOR 67
24007,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_in1,GÖKHAN İNLER 89
24071,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_in1,BOLI BOLINGOLI MBOMBO 46
24667,1267,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2016/17,h_in1,SAMUEL TOBIAS HOLMEN 73
24912,1512,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2017/18,h_in1,MEVLÜT ERDİNÇ 89
25049,1649,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2015/16,h_in1,FRANCISCO LIMA DA SILVA 81
25539,189,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2018/19,h_in2,ELJERO GEORGE RINALDO ELIA 67.dk
25957,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_in2,DEMBA BA 46
26021,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_in2,FREDRIK AASMUNDRUD GULDBRANDSEN 81
26617,1267,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2016/17,h_in2,MUSTAFA PEKTEMEK 76.dk
26862,1512,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2017/18,h_in2,KERİM FREİ 85.dk
26999,1649,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2015/16,h_in2,JOSE MARCIO DA COSTA 70.dk
27907,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_in3,BERKAY ÖZCAN 83
27971,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_in3,MEHMET TOPAL 85
29857,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_in4,FREDRIK AASMUNDRUD GULDBRANDSEN 89.dk
29921,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_in4,ENZO VITO GABRIEL CRIVELLI 46.dk
189,189,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2018/19,h_out0,JOSE MARCIO DA COSTA 90+2
607,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_out0,MAHMUT TEKDEMİR 83
671,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_out0,MAHMUT TEKDEMİR 81
1267,1267,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2016/17,h_out0,MAHMUT TEKDEMİR 87
1512,1512,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2017/18,h_out0,İRFAN CAN KAHVECİ 77
1649,1649,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2015/16,h_out0,MEHMET BATDAL 70
2139,189,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2018/19,h_out1,RIAD BAJIC 67
2557,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_out1,İRFAN CAN KAHVECİ 89
2621,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_out1,HASAN ALİ KALDIRIM 46
3217,1267,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2016/17,h_out1,JOSE MARCIO DA COSTA 73
3462,1512,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2017/18,h_out1,SHEYI EMMANUEL ADEBAYOR 89
3599,1649,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2015/16,h_out1,ENVER CENK ŞAHİN 81
4089,189,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2018/19,h_out2,STEFANO NAPOLEONI 67
4507,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_out2,ROBSON DE SOUZA 46
4571,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_out2,EDIN VISCA 81
5167,1267,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2016/17,h_out2,SHEYI EMMANUEL ADEBAYOR 76
5412,1512,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2017/18,h_out2,ELJERO GEORGE RINALDO ELIA 85
5549,1649,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2015/16,h_out2,STEPHANE BADJI 70
6039,189,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2018/19,h_out3,
6457,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_out3,DANİJEL ALEKSİC 83
6521,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_out3,ALEXANDRU EPUREANU 85
7117,1267,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2016/17,h_out3,
7362,1512,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2017/18,h_out3,
7499,1649,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2015/16,h_out3,
8407,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_out4,ENZO VITO GABRIEL CRIVELLI 89
8471,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_out4,BERKAY ÖZCAN 46
10357,607,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2019/20,h_out5,
10421,671,MEDİPOL BAŞAKŞEHİR FK,GALATASARAY A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GALATASARAY A.Ş.,2020/21,h_out5,
31648,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,a_in0,SOULEYMANE DIARRA 67
32150,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_in0,FURKAN SOYALP 84
33598,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,a_in1,KENAN ÖZER 66
34100,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_in1,NOUHA DICKO 68
35548,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,a_in2,FURKAN SOYALP 81.dk
36050,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_in2,KUBİLAY AKTAŞ 35
38000,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_in3,JEFFERSON NOGUEIRA JUNIOR 84
39950,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_in4,ZVONIMIR KOZULJ 68.dk
12148,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,a_out0,GÜRAY VURAL 67
12650,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_out0,MUHAMMET DEMİR 84
14098,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,a_out1,OLARENWAJU AYOBAMI KAYODE 66
14600,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_out1,KENAN ÖZER 68
16048,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,a_out2,ANDRE ALEXANDRE CARREIRA DE SOUSA 81.dk
16550,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_out2,JEAN ARMEL KANA BIYIK 35
18500,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_out3,ALEXANDRU IULIAN MAXIM 84
20450,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,a_out4,KEVIN ANTONIO J. MIRALLAS Y CASTILLO 68.dk
21898,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,h_in0,OKECHUKWU GODSON AZUBUIKE 69
22400,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_in0,KERİM FREİ 78
23848,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,h_in1,DEMBA BA 46
24350,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_in1,METE KAAN DEMİR 78
25798,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,h_in2,BERKAY ÖZCAN 82.dk
26300,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_in2,GIULIANO VICTOR DE PAULA 55
28250,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_in3,CEMALİ SERTEL 85
30200,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_in4,UĞUR UÇAR 46.dk
448,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,h_out0,İRFAN CAN KAHVECİ 69
950,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_out0,NACER CHADLI 78
2398,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,h_out1,ELJERO GEORGE RINALDO ELIA 46
2900,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_out1,OKECHUKWU GODSON AZUBUIKE 78
4348,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,h_out2,DANİJEL ALEKSİC 82
4850,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_out2,FREDRIK AASMUNDRUD GULDBRANDSEN 55
6298,448,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2019/20,h_out3,
6800,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_out3,CARLOS DOS SANTOS RODRIGUES 85
8750,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_out4,RAFAEL PEREIRA DA SILVA 46
10700,950,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,2020/21,h_out5,
32428,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,a_in0,MUHAMED ILDIZ 82
33067,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,a_in0,ALPAY KOÇAKLI 72
34378,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,a_in1,ABDÜLKADİR KAYALI 61
35017,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,a_in1,EMMANUEL JOHN CHIBUIKE 83
36328,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,a_in2,EVANS KANGWA 69.dk
36967,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,a_in2,HAKAN ÇİNEMRE 35.dk
12928,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,a_out0,SEFA YILMAZ 82
13567,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,a_out0,İLHAN PARLAK 72
14878,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,a_out1,FATAU MOHOMED 61
15517,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,a_out1,ORKAN ÇINAR 83
16828,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,a_out2,NABIL GHILAS 69.dk
17467,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,a_out2,MUHAMED ILDIZ 35.dk
22678,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,h_in0,FRANCISCO LIMA DA SILVA 65
23317,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,h_in0,HAKAN ÖZMERT 60
24628,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,h_in1,CENGİZ ÜNDER 77
25267,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,h_in1,SEMİH ŞENTÜRK 83
26578,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,h_in2,MEHMET BATDAL 77.dk
27217,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,h_in2,STEFANO NAPOLEONI 63.dk
1228,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,h_out0,İRFAN CAN KAHVECİ 65
1867,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,h_out0,EMRE BELÖZOĞLU 60
3178,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,h_out1,EDIN VISCA 77
3817,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,h_out1,FRANCISCO LIMA DA SILVA 83
5128,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,h_out2,JOSE MARCIO DA COSTA 77
5767,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,h_out2,JOSE MARCIO DA COSTA 63
7078,1228,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2016/17,h_out3,
7717,1867,MEDİPOL BAŞAKŞEHİR FK,GAZİANTEPSPOR,MEDİPOL BAŞAKŞEHİR FK - GAZİANTEPSPOR,2015/16,h_out3,
31582,382,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2019/20,a_in0,SONER DİKMEN 66
31887,687,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2020/21,a_in0,SONER DİKMEN 60
32280,1080,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2016/17,a_in0,RENATO ESCOBAR BARUFFI 73
32747,1547,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2017/18,a_in0,DENİZ YILMAZ 60
33081,1881,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2015/16,a_in0,GUIDO KOÇER 84
33532,382,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2019/20,a_in1,NADİR ÇİFTÇİ 79
33837,687,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2020/21,a_in1,SAMİ GÖKHAN ALTIPARMAK 60
34230,1080,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2016/17,a_in1,VEDAT MURIÇ 64
34697,1547,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2017/18,a_in1,MARKO MILINKOVIC 70
35031,1881,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2015/16,a_in1,İRFAN CAN KAHVECİ 84.dk
35482,382,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2019/20,a_in2,RAHMETULLAH BERİŞBEK 78.dk
35787,687,MEDİPOL BAŞAKŞEHİR FK,GENÇLERBİRLİĞİ,MEDİPOL BAŞAKŞEHİR FK - GENÇLERBİRLİĞİ,2020/21,a_in2,ABDULLAH ŞAHİNDERE 90.dk
