,id,home,away,exhibition,variable,goal
5581,1681,BEŞİKTAŞ A.Ş.,ESKİŞEHİRSPOR,BEŞİKTAŞ A.Ş. - ESKİŞEHİRSPOR,h_goal2," MARIO GOMEZ GARCIA,78.dk"
7531,1681,BEŞİKTAŞ A.Ş.,ESKİŞEHİRSPOR,BEŞİKTAŞ A.Ş. - ESKİŞEHİRSPOR,h_goal3,
15755,155,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,a_goal0,"GUILHERME COSTA MARQUES,89.dk"
17091,1491,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,a_goal0,"MICHAEL PEREIRA,33.dk"
17705,155,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,a_goal1,
19041,1491,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,a_goal1,
155,155,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,h_goal0,"KEPLER LAVERAN DE LIMA FERREIRA,52.dk"
1491,1491,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,h_goal0,"ALVARO NEGREDO SANCHEZ,13.dk"
2105,155,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,h_goal1," RYAN GUNO BABEL,81.dk"
3441,1491,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,h_goal1," ANDERSON SOUZA CONCEIÇAO,82.dk"
4055,155,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,h_goal2,
5391,1491,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,h_goal2," RICARDO ANDRADE QUARESMA BERNARDO,88.dk"
7341,1491,BEŞİKTAŞ A.Ş.,EVKUR YENİ MALATYASPOR,BEŞİKTAŞ A.Ş. - EVKUR YENİ MALATYASPOR,h_goal3,
16517,917,BEŞİKTAŞ A.Ş.,FATİH KARAGÜMRÜK A.Ş.,BEŞİKTAŞ A.Ş. - FATİH KARAGÜMRÜK A.Ş.,a_goal0,"ANDREA BERTOLACCI,39.dk"
18467,917,BEŞİKTAŞ A.Ş.,FATİH KARAGÜMRÜK A.Ş.,BEŞİKTAŞ A.Ş. - FATİH KARAGÜMRÜK A.Ş.,a_goal1," FABIO BORINI,80.dk"
20417,917,BEŞİKTAŞ A.Ş.,FATİH KARAGÜMRÜK A.Ş.,BEŞİKTAŞ A.Ş. - FATİH KARAGÜMRÜK A.Ş.,a_goal2,
917,917,BEŞİKTAŞ A.Ş.,FATİH KARAGÜMRÜK A.Ş.,BEŞİKTAŞ A.Ş. - FATİH KARAGÜMRÜK A.Ş.,h_goal0,"RACHID GHEZZAL,55.dk"
2867,917,BEŞİKTAŞ A.Ş.,FATİH KARAGÜMRÜK A.Ş.,BEŞİKTAŞ A.Ş. - FATİH KARAGÜMRÜK A.Ş.,h_goal1,
15630,30,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal0,"MİHA ZAJC,55.dk"
16630,1030,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal0,"OZAN TUFAN,88.dk"
17209,1609,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal0,"JOSE FERNANDO VIANA DE SANTANA,8.dk"
17528,1928,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal0,"SIMON THORUP KJAER,20.dk"
17580,30,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal1," SADIK ÇİFTPINAR,61.dk"
18580,1030,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal1,
19159,1609,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal1,
19478,1928,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal1," ROBIN VAN PERSIE,65.dk"
19530,30,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal2," HASAN ALİ KALDIRIM,67.dk"
21428,1928,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal2,
21480,30,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,a_goal3,
30,30,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal0,"GÖKHAN GÖNÜL,10.dk"
542,542,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal0,"DOMAGOJ VIDA,62.dk"
1030,1030,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal0,"DOMAGOJ VIDA,48.dk"
1208,1208,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal0,"VINCENT ABOUBAKAR,45.dk"
1609,1609,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal0,"DOMAGOJ VIDA,49.dk"
1928,1928,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal0,"MARIO GOMEZ GARCIA,24.dk"
1980,30,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal1," BURAK YILMAZ,18.dk"
2492,542,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal1," GÖKHAN GÖNÜL,70.dk"
2980,1030,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal1,
3158,1208,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal1," MARCELO ANTONIO GUEDES FILHO,90+4.dk"
3559,1609,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal1," RICARDO ANDRADE QUARESMA BERNARDO,77.dk"
3878,1928,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal1," DUSKO TOSIC,32.dk"
3930,30,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal2," BURAK YILMAZ,45.dk"
4442,542,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal2,
5108,1208,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal2,
5509,1609,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal2," RICARDO ANDRADE QUARESMA BERNARDO,90+3.dk"
5828,1928,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal2," MARIO GOMEZ GARCIA,74.dk"
5880,30,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal3,
7459,1609,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal3,
7778,1928,BEŞİKTAŞ A.Ş.,FENERBAHÇE A.Ş.,BEŞİKTAŞ A.Ş. - FENERBAHÇE A.Ş.,h_goal3,
16092,492,BEŞİKTAŞ A.Ş.,FRAPORT-TAV ANTALYASPOR,BEŞİKTAŞ A.Ş. - FRAPORT-TAV ANTALYASPOR,a_goal0,"SİNAN GÜMÜŞ,15.dk"
16266,666,BEŞİKTAŞ A.Ş.,FRAPORT-TAV ANTALYASPOR,BEŞİKTAŞ A.Ş. - FRAPORT-TAV ANTALYASPOR,a_goal0,"GÖKDENİZ BAYRAKDAR,85.dk"
18042,492,BEŞİKTAŞ A.Ş.,FRAPORT-TAV ANTALYASPOR,BEŞİKTAŞ A.Ş. - FRAPORT-TAV ANTALYASPOR,a_goal1," AMILTON MINERVINO DA SILVA,35.dk"
18216,666,BEŞİKTAŞ A.Ş.,FRAPORT-TAV ANTALYASPOR,BEŞİKTAŞ A.Ş. - FRAPORT-TAV ANTALYASPOR,a_goal1,
19992,492,BEŞİKTAŞ A.Ş.,FRAPORT-TAV ANTALYASPOR,BEŞİKTAŞ A.Ş. - FRAPORT-TAV ANTALYASPOR,a_goal2,
492,492,BEŞİKTAŞ A.Ş.,FRAPORT-TAV ANTALYASPOR,BEŞİKTAŞ A.Ş. - FRAPORT-TAV ANTALYASPOR,h_goal0,"ADEM LJAJIC,68.dk"
666,666,BEŞİKTAŞ A.Ş.,FRAPORT-TAV ANTALYASPOR,BEŞİKTAŞ A.Ş. - FRAPORT-TAV ANTALYASPOR,h_goal0,"CYLE CHRISTOPHER LARIN,33.dk"
2442,492,BEŞİKTAŞ A.Ş.,FRAPORT-TAV ANTALYASPOR,BEŞİKTAŞ A.Ş. - FRAPORT-TAV ANTALYASPOR,h_goal1,
2616,666,BEŞİKTAŞ A.Ş.,FRAPORT-TAV ANTALYASPOR,BEŞİKTAŞ A.Ş. - FRAPORT-TAV ANTALYASPOR,h_goal1,
16809,1209,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,a_goal0,"EREN DERDİYOK,8.dk"
17278,1678,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,a_goal0,"WESLEY SNEİJDER,54.dk"
18759,1209,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,a_goal1," ARMINDO TUE NA BANGNA,44.dk"
19228,1678,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,a_goal1,
20709,1209,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,a_goal2,
139,139,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal0,"ADEM LJAJIC,18.dk"
511,511,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal0,"MEHMET UMUT NAYİR,68.dk"
920,920,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal0,"JOSEF DE SOUZA DIAS,79.dk"
1209,1209,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal0,"MARCELO ANTONIO GUEDES FILHO,73.dk"
1548,1548,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal0,"CENK TOSUN,46.dk"
1678,1678,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal0,"MARIO GOMEZ GARCIA,56.dk"
2089,139,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal1,
2461,511,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal1,
2870,920,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal1," GEORGES KEVIN NKOUDOU MBIDA,90+1.dk"
3159,1209,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal1," CENK TOSUN,78.dk"
3498,1548,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal1," DUSKO TOSIC,70.dk"
3628,1678,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal1," GÖKHAN TÖRE,74.dk"
4820,920,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal2,
5109,1209,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal2,
5448,1548,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal2," ALVARO NEGREDO SANCHEZ,90+1.dk"
5578,1678,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal2,
7398,1548,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş. - GALATASARAY A.Ş.,h_goal3,
16435,835,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,BEŞİKTAŞ A.Ş. - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,a_goal0,"NOUHA DICKO,90.dk"
18385,835,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,BEŞİKTAŞ A.Ş. - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,a_goal1,
407,407,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,BEŞİKTAŞ A.Ş. - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,h_goal0,"BURAK YILMAZ,52.dk"
835,835,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,BEŞİKTAŞ A.Ş. - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,h_goal0,"VINCENT ABOUBAKAR,15.dk"
2357,407,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,BEŞİKTAŞ A.Ş. - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,h_goal1," KEVIN PRINCE BOATENG,70.dk"
2785,835,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,BEŞİKTAŞ A.Ş. - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,h_goal1," VINCENT ABOUBAKAR,72.dk"
4307,407,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,BEŞİKTAŞ A.Ş. - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,h_goal2," JEREMAIN MARCIANO LENS,90+4.dk"
4735,835,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,BEŞİKTAŞ A.Ş. - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,h_goal2,
6257,407,BEŞİKTAŞ A.Ş.,GAZİANTEP FUTBOL KULÜBÜ A.Ş.,BEŞİKTAŞ A.Ş. - GAZİANTEP FUTBOL KULÜBÜ A.Ş.,h_goal3,
1062,1062,BEŞİKTAŞ A.Ş.,GAZİANTEPSPOR,BEŞİKTAŞ A.Ş. - GAZİANTEPSPOR,h_goal0,"VINCENT ABOUBAKAR,40.dk"
1755,1755,BEŞİKTAŞ A.Ş.,GAZİANTEPSPOR,BEŞİKTAŞ A.Ş. - GAZİANTEPSPOR,h_goal0,"GÖKHAN TÖRE,38.dk"
3012,1062,BEŞİKTAŞ A.Ş.,GAZİANTEPSPOR,BEŞİKTAŞ A.Ş. - GAZİANTEPSPOR,h_goal1,
3705,1755,BEŞİKTAŞ A.Ş.,GAZİANTEPSPOR,BEŞİKTAŞ A.Ş. - GAZİANTEPSPOR,h_goal1," OĞUZHAN ÖZYAKUP,42.dk"
5655,1755,BEŞİKTAŞ A.Ş.,GAZİANTEPSPOR,BEŞİKTAŞ A.Ş. - GAZİANTEPSPOR,h_goal2," MARIO GOMEZ GARCIA,61.dk"
7605,1755,BEŞİKTAŞ A.Ş.,GAZİANTEPSPOR,BEŞİKTAŞ A.Ş. - GAZİANTEPSPOR,h_goal3," MARIO GOMEZ GARCIA,70.dk"
9555,1755,BEŞİKTAŞ A.Ş.,GAZİANTEPSPOR,BEŞİKTAŞ A.Ş. - GAZİANTEPSPOR,h_goal4,
16037,437,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,a_goal0,"FLOYD AMA NINO AYITE,23.dk"
16308,708,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,a_goal0,"SORİN BOGDAN STANCU,8.dk"
17987,437,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,a_goal1,
18258,708,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,a_goal1,
437,437,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal0,"DOMAGOJ VIDA,49.dk"
1257,1257,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal0,"OĞUZHAN ÖZYAKUP,45.dk"
1514,1514,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal0,"ANDERSON SOUZA CONCEIÇAO,53.dk"
1824,1824,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal0,"MARIO GOMEZ GARCIA,64.dk"
2387,437,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal1," GEORGES KEVIN NKOUDOU MBIDA,60.dk"
3207,1257,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal1," ANDERSON SOUZA CONCEIÇAO,61.dk"
3464,1514,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal1,
3774,1824,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal1,
4337,437,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal2," OĞUZHAN ÖZYAKUP,74.dk"
5157,1257,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal2," RYAN GUNO BABEL,85.dk"
6287,437,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal3," ATIBA HUTCHINSON,90+1.dk"
7107,1257,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal3,
8237,437,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş. - GENÇLERBİRLİĞİ,h_goal4,
16342,742,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,a_goal0,"ZLATKO TRIPIC,40.dk"
17075,1475,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,a_goal0,"HALİL AKBUNAR,70.dk"
18292,742,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,a_goal1,
19025,1475,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,a_goal1,
95,95,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal0,"BURAK YILMAZ,46.dk"
376,376,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal0,"GÜVEN YALÇIN,45+3.dk"
742,742,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal0,"ADEM LJAJIC,48.dk"
1475,1475,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal0,"ANDERSON SOUZA CONCEIÇAO,19.dk"
2045,95,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal1,
2326,376,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal1," CANER ERKİN,55.dk"
2692,742,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal1," VINCENT ABOUBAKAR,77.dk"
3425,1475,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal1," GARY ALEXIS MEDEL SOTO,25.dk"
4276,376,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal2," ADEM LJAJIC,60.dk"
4642,742,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal2,
5375,1475,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal2," DUSKO TOSIC,64.dk"
6226,376,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal3,
7325,1475,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal3," CYLE CHRISTOPHER LARIN,86.dk"
9275,1475,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal4," RYAN GUNO BABEL,87.dk"
11225,1475,BEŞİKTAŞ A.Ş.,GÖZTEPE A.Ş.,BEŞİKTAŞ A.Ş. - GÖZTEPE A.Ş.,h_goal5,
16881,1281,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,a_goal0,"ABDOU RAZACK TRAORE,48.dk"
18831,1281,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,a_goal1,
1281,1281,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal0,"CENK TOSUN,26.dk"
1365,1365,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal0,"KEPLER LAVERAN DE LIMA FERREIRA,14.dk"
3231,1281,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal1," ÖMER HASAN ŞİŞMANOĞLU,30.dk"
3315,1365,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal1," ANDERSON SOUZA CONCEIÇAO,27.dk"
5181,1281,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal2," OĞUZHAN ÖZYAKUP,82.dk"
5265,1365,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal2," VAGNER SILVA DE SOUZA,59.dk"
7131,1281,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal3,
7215,1365,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal3," ANDERSON SOUZA CONCEIÇAO,84.dk"
9165,1365,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal4," VAGNER SILVA DE SOUZA,90+2.dk"
11115,1365,BEŞİKTAŞ A.Ş.,KARDEMİR KARABÜKSPOR,BEŞİKTAŞ A.Ş. - KARDEMİR KARABÜKSPOR,h_goal5,
