,id,home,away,exhibition,variable,sub_player
31741,541,YUKATEL DENİZLİSPOR,MEDİPOL BAŞAKŞEHİR FK,YUKATEL DENİZLİSPOR - MEDİPOL BAŞAKŞEHİR FK,a_sub6,OKECHUKWU GODSON AZUBUIKE
29791,541,YUKATEL DENİZLİSPOR,MEDİPOL BAŞAKŞEHİR FK,YUKATEL DENİZLİSPOR - MEDİPOL BAŞAKŞEHİR FK,a_sub5,BERKAY ÖZCAN
4747,847,YUKATEL DENİZLİSPOR,MEDİPOL BAŞAKŞEHİR FK,YUKATEL DENİZLİSPOR - MEDİPOL BAŞAKŞEHİR FK,h_sub2,MURIS MESANOVIC
20240,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub0,KORCAN ÇELİKAY
489,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub0,ABDULKADİR SÜNGER
8540,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub4,MATTHIEU CANGNI DOSSEVI
2439,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub1,TIAGO JORGE OLIVEIRA LOPES
12189,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub6,OSCAR EDUARDO ESTUPINAN VALLESILLA
18290,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub9,MUHAMMED EREN KIRYOLCU
29739,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub5,GELMIN JAVIER RIVAS BOADA
33890,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub7,ORKAN ÇINAR
21939,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub1,İLHAN PARLAK
26090,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub3,ENDER AYGÖREN
24140,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub2,CEBRAİL KARAYEL
6339,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub3,MARC GHISLAIN KIBONG A MBAMBA
10239,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub5,ASIM AKSUNGUR
10490,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub5,HADI SACKO
16340,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub8,ALİHAN KALKAN
18039,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub9,OLCAY ŞAHAN
6590,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub3,MURIS MESANOVIC
740,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub0,COSTEL FANE PANTILIMON
31689,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub6,EMRE BATUHAN ADIGÜZEL
4389,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub2,MUHAMMET ÖZKAL
4640,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub2,MUHAMMET ÖZKAL
28040,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub4,ATİLA TURAN
31940,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub6,ŞAHVERDİ ÇETİN
19989,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub0,MERT TOPUZ
2690,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub1,ABDULKADİR SÜNGER
14390,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub7,RECEP NİYAZ
22190,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub1,ERDİ DİKMEN
37790,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub9,BERKE GÜRBÜZ
25839,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub3,ORKAN ÇINAR
12440,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub6,MERT SARIKUŞ
14139,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub7,ALİHAN KALKAN
23889,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub2,ENDER AYGÖREN
16089,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub8,ÖZGÜR ÇEK
35589,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub8,MAHMUT AKAN
29990,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub5,EL HADJI ASSANE DIOUSSE
35840,740,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub8,TORGEIR BORVEN
8289,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,h_sub4,SEDAT ŞAHİNTÜRK
27789,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub4,SITKI FERDİ İMDAT
33639,489,YUKATEL DENİZLİSPOR,MKE ANKARAGÜCÜ,YUKATEL DENİZLİSPOR - MKE ANKARAGÜCÜ,a_sub7,BERKE GÜRBÜZ
14041,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub7,ÖZGÜR ÇEK
2895,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub1,MUHAMMET ÖZKAL
8745,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub4,SAKIB AYTAÇ
25741,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub3,GUILHERME COSTA MARQUES
2341,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub1,MUHAMMET ÖZKAL
4291,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub2,MARC GHISLAIN KIBONG A MBAMBA
19891,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub0,ERCE KARDEŞLER
20445,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub0,ERCE KARDEŞLER
12091,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub6,ALİHAN KALKAN
4845,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub2,MURIS MESANOVIC
34095,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub7,SALİH KAVRAZLI
6241,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub3,SEDAT ŞAHİNTÜRK
945,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub0,CENK GÖNEN
391,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub0,ALİ EREN YALÇIN
10695,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub5,HADI SACKO
28245,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub4,AHMET CANBAZ
23791,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub2,HÜSEYİN TÜRKMEN
37441,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub9,SERKAN ASAN
21841,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub1,KAMİL AHMET ÇÖREKÇİ
24345,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub2,GUILHERME COSTA MARQUES
30195,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub5,ATAKAN GÜNDÜZ
18495,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub9,FABIANO LEISMANN
26295,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub3,FARUK CAN GENÇ
31591,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub6,MANOEL MESSIAS SILVA CARVALHO
12645,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub6,ÖZGÜR ÇEK
16545,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub8,ALİHAN KALKAN
33541,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub7,BİLAL BAŞACIKOĞLU
10141,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub5,OGENYI EDDY ONAZI
22395,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub1,SAFA KINALI
27691,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub4,PAPA ALIOUNE NDIAYE
15991,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub8,OLCAY ŞAHAN
35491,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub8,KORAY KILINÇ
37995,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub9,KEREM BAYKUŞ
29641,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub5,DOĞAN ERDOĞAN
36045,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub8,RAHMİ ANIL BAŞARAN
14595,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub7,ÖZER ÖZDEMİR
6795,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub3,ASIM AKSUNGUR
8191,391,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,h_sub4,OSCAR EDUARDO ESTUPINAN VALLESILLA
32145,945,YUKATEL DENİZLİSPOR,TRABZONSPOR A.Ş.,YUKATEL DENİZLİSPOR - TRABZONSPOR A.Ş.,a_sub6,STIVEN RICARDO PLAZA CASTILLO
22454,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub1,SEMİH KAYA
28304,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub4,JETMİR TOPALLİ
10754,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub5,OĞUZ YILMAZ
6854,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub3,KUBİLAY AKTAŞ
14654,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub7,ALİ YAVUZ KOL
32204,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub6,FERNANDO RUBEN ZUQUI
30254,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub5,MORYKE FOFANA
34154,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub7,ALY MALLE
18554,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub9,VETON TUSHA
24404,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub2,AHMED ILDIZ
20504,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub0,ERAY İŞCAN
38054,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub9,BÜLENT CEVAHİR
16604,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub8,HASAN AYAROĞLU
4904,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub2,MARVIN DIRK BAKALORZ
1004,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub0,HÜSEYİN ALTINTAŞ
26354,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub3,UMUT BULUT
2954,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub1,TIAGO JORGE OLIVEIRA LOPES
8804,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub4,MATTHIEU CANGNI DOSSEVI
36104,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,a_sub8,KUBİLAY KANATSIZKUŞ
12704,1004,YUKATEL DENİZLİSPOR,YENİ MALATYASPOR,YUKATEL DENİZLİSPOR - YENİ MALATYASPOR,h_sub6,SAKIB AYTAÇ
12472,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub6,MATTHIEU CANGNI DOSSEVI
16164,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub8,TIAGO JORGE OLIVEIRA LOPES
27864,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub4,BARIŞ ALICI
16372,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub8,HADI SACKO
4464,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub2,HADI SACKO
37614,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub9,ORHAN OVACIKLI
4672,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub2,MURIS MESANOVIC
14214,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub7,MODOU BARROW
33714,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub7,MYKOLA MOROZIUK
20272,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub0,TARIK ÇETİN
8572,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub4,VETON TUSHA
6414,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub3,SEDAT ŞAHİNTÜRK
26122,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub3,SELİM AY
2514,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub1,MARC GHISLAIN KIBONG A MBAMBA
25914,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub3,OĞULCAN ÇAĞLAYAN
33922,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub7,DARIO MELNJAK
2722,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub1,ERTUĞRUL BAĞ
564,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub0,TOLGAHAN ACAR
35664,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub8,OĞUZ KAĞAN GÜÇTEKİN
10522,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub5,ÖZGÜR ÇEK
18114,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub9,OSCAR EDUARDO ESTUPINAN VALLESILLA
23964,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub2,YUSUF ACER
29814,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub5,DIMITRIOS CHATZIISAIAS
31972,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub6,ALBERK KOÇ
20064,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub0,BOĞAÇHAN KAZMAZ
30022,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub5,MILAN SKODA
14422,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub7,MUHAMMET ÖZKAL
28072,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub4,KONRAD HUBERT MICHALAK
35872,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub8,MİTHAT PALA
37822,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub9,YASSINE MERIAH
12264,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub6,RECEP NİYAZ
772,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub0,ALİ EREN YALÇIN
22222,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub1,TUNAY TORUN
22014,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub1,NILL DE PAUW
31764,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub6,BURAK ALBAYRAK
24172,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,a_sub2,ALEXANDER TOFT SODERLUND
6622,772,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub3,RECEP NİYAZ
8364,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub4,OĞUZ YILMAZ
10314,564,YUKATEL DENİZLİSPOR,ÇAYKUR RİZESPOR A.Ş.,YUKATEL DENİZLİSPOR - ÇAYKUR RİZESPOR A.Ş.,h_sub5,MEHMET AKYÜZ
26039,689,YUKATEL DENİZLİSPOR,İTTİFAK HOLDİNG KONYASPOR,YUKATEL DENİZLİSPOR - İTTİFAK HOLDİNG KONYASPOR,a_sub3,OĞUZ KAĞAN GÜÇTEKİN
689,689,YUKATEL DENİZLİSPOR,İTTİFAK HOLDİNG KONYASPOR,YUKATEL DENİZLİSPOR - İTTİFAK HOLDİNG KONYASPOR,h_sub0,HÜSEYİN ALTINTAŞ
20189,689,YUKATEL DENİZLİSPOR,İTTİFAK HOLDİNG KONYASPOR,YUKATEL DENİZLİSPOR - İTTİFAK HOLDİNG KONYASPOR,a_sub0,OZAN CAN ORUÇ
8489,689,YUKATEL DENİZLİSPOR,İTTİFAK HOLDİNG KONYASPOR,YUKATEL DENİZLİSPOR - İTTİFAK HOLDİNG KONYASPOR,h_sub4,OĞUZ YILMAZ
31889,689,YUKATEL DENİZLİSPOR,İTTİFAK HOLDİNG KONYASPOR,YUKATEL DENİZLİSPOR - İTTİFAK HOLDİNG KONYASPOR,a_sub6,MUSA ÇAĞIRAN
12389,689,YUKATEL DENİZLİSPOR,İTTİFAK HOLDİNG KONYASPOR,YUKATEL DENİZLİSPOR - İTTİFAK HOLDİNG KONYASPOR,h_sub6,SAKIB AYTAÇ
14339,689,YUKATEL DENİZLİSPOR,İTTİFAK HOLDİNG KONYASPOR,YUKATEL DENİZLİSPOR - İTTİFAK HOLDİNG KONYASPOR,h_sub7,ÖZGÜR ÇEK
